sls file,sls result,sls duration,cvc5 lia filename,cvc5 lia result,cvc5 lia duration,sqlsolver filename,sqlsolver result,sqlsolver duration,unfold5 file,unfold5 result,unfold5 duration,no_interp file,no_interp result,no_interp duration
bapa/arith/fol_0000076.smt2,sat,0.188923597,benchmarks/bapa/arith/cvc5_bapa/fol_0000076.smt2,sat,0.123332739,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000076.smt2,SAT,0.232,bapa/arith/fol_0000076.smt2,sat,0.601834536,bapa/arith/fol_0000076.smt2,sat,0.700893879
bapa/arith/fol_0000077.smt2,sat,0.522620916,benchmarks/bapa/arith/cvc5_bapa/fol_0000077.smt2,sat,0.135823488,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000077.smt2,SAT,0.223,bapa/arith/fol_0000077.smt2,sat,0.596511126,bapa/arith/fol_0000077.smt2,sat,0.825562
bapa/arith/fol_0000078.smt2,unsat,0.17058754,benchmarks/bapa/arith/cvc5_bapa/fol_0000078.smt2,unsat,0.014173269,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000078.smt2,UNSAT,0.02,bapa/arith/fol_0000078.smt2,unsat,0.442375898,bapa/arith/fol_0000078.smt2,unsat,5.229626179
bapa/arith/fol_0000079.smt2,sat,0.89729023,benchmarks/bapa/arith/cvc5_bapa/fol_0000079.smt2,sat,0.07137394,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000079.smt2,SAT,0.206,bapa/arith/fol_0000079.smt2,sat,2.647873402,bapa/arith/fol_0000079.smt2,sat,0.89010787
bapa/arith/fol_0000080.smt2,sat,0.176881552,benchmarks/bapa/arith/cvc5_bapa/fol_0000080.smt2,sat,0.061158657,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000080.smt2,SAT,0.186,bapa/arith/fol_0000080.smt2,sat,2.949439287,bapa/arith/fol_0000080.smt2,sat,1.17219615
bapa/arith/fol_0000081.smt2,unsat,0.154901981,benchmarks/bapa/arith/cvc5_bapa/fol_0000081.smt2,unsat,0.010339499,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000081.smt2,UNSAT,0.016,bapa/arith/fol_0000081.smt2,unsat,0.543298721,bapa/arith/fol_0000081.smt2,unsat,2.836444616
bapa/arith/fol_0000082.smt2,sat,0.664121151,benchmarks/bapa/arith/cvc5_bapa/fol_0000082.smt2,sat,0.061781645,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000082.smt2,SAT,0.206,bapa/arith/fol_0000082.smt2,sat,0.903254986,bapa/arith/fol_0000082.smt2,sat,4.182101488
bapa/arith/fol_0000083.smt2,unsat,0.164179564,benchmarks/bapa/arith/cvc5_bapa/fol_0000083.smt2,unsat,0.010540485,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000083.smt2,UNSAT,0.027,bapa/arith/fol_0000083.smt2,unsat,0.430110455,bapa/arith/fol_0000083.smt2,unsat,2.742493153
bapa/arith/fol_0000084.smt2,sat,0.178159952,benchmarks/bapa/arith/cvc5_bapa/fol_0000084.smt2,sat,0.118254185,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000084.smt2,SAT,0.547,bapa/arith/fol_0000084.smt2,sat,0.545166731,bapa/arith/fol_0000084.smt2,sat,0.861112356
bapa/arith/fol_0000085.smt2,unsat,0.473218441,benchmarks/bapa/arith/cvc5_bapa/fol_0000085.smt2,unsat,0.117470741,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000085.smt2,UNSAT,0.24,bapa/arith/fol_0000085.smt2,unsat,3.277508497,bapa/arith/fol_0000085.smt2,unsat,6.670855761
bapa/arith/fol_0000086.smt2,unsat,0.204432011,benchmarks/bapa/arith/cvc5_bapa/fol_0000086.smt2,unsat,0.112854481,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000086.smt2,UNSAT,0.224,bapa/arith/fol_0000086.smt2,unsat,1.436189175,bapa/arith/fol_0000086.smt2,unsat,4.59654665
bapa/arith/fol_0000087.smt2,unsat,0.166501284,benchmarks/bapa/arith/cvc5_bapa/fol_0000087.smt2,unsat,0.010360479,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000087.smt2,UNSAT,0.019,bapa/arith/fol_0000087.smt2,unsat,0.472357273,bapa/arith/fol_0000087.smt2,unsat,2.59991622
bapa/arith/fol_0000088.smt2,unsat,0.469694376,benchmarks/bapa/arith/cvc5_bapa/fol_0000088.smt2,unsat,0.118020535,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000088.smt2,UNSAT,0.223,bapa/arith/fol_0000088.smt2,unsat,0.688197136,bapa/arith/fol_0000088.smt2,unsat,4.066264153
bapa/arith/fol_0000089.smt2,unsat,0.608501673,benchmarks/bapa/arith/cvc5_bapa/fol_0000089.smt2,unsat,0.115944624,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000089.smt2,UNSAT,0.223,bapa/arith/fol_0000089.smt2,unsat,0.715634823,bapa/arith/fol_0000089.smt2,unsat,3.446434259
bapa/arith/fol_0000090.smt2,sat,0.690729618,benchmarks/bapa/arith/cvc5_bapa/fol_0000090.smt2,sat,0.05977726,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000090.smt2,SAT,0.193,bapa/arith/fol_0000090.smt2,sat,0.588993788,bapa/arith/fol_0000090.smt2,sat,0.887457371
bapa/arith/fol_0000091.smt2,unsat,0.160047054,benchmarks/bapa/arith/cvc5_bapa/fol_0000091.smt2,unsat,0.010165215,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000091.smt2,UNSAT,0.019,bapa/arith/fol_0000091.smt2,unsat,0.387221336,bapa/arith/fol_0000091.smt2,unsat,3.074491739
bapa/arith/fol_0000092.smt2,unsat,0.166557312,benchmarks/bapa/arith/cvc5_bapa/fol_0000092.smt2,unsat,0.012187719,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000092.smt2,UNSAT,0.026,bapa/arith/fol_0000092.smt2,unsat,0.504790306,bapa/arith/fol_0000092.smt2,unsat,2.91204524
bapa/arith/fol_0000093.smt2,unsat,0.178097963,benchmarks/bapa/arith/cvc5_bapa/fol_0000093.smt2,unsat,0.011828899,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000093.smt2,UNSAT,0.035,bapa/arith/fol_0000093.smt2,unsat,0.431667328,bapa/arith/fol_0000093.smt2,unsat,5.822514534
bapa/arith/fol_0000094.smt2,unsat,0.229896784,benchmarks/bapa/arith/cvc5_bapa/fol_0000094.smt2,unsat,0.116023302,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000094.smt2,UNSAT,0.223,bapa/arith/fol_0000094.smt2,unsat,0.682026863,bapa/arith/fol_0000094.smt2,unsat,5.894703627
bapa/arith/fol_0000095.smt2,unsat,0.596110821,benchmarks/bapa/arith/cvc5_bapa/fol_0000095.smt2,unsat,0.116517305,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000095.smt2,UNSAT,0.24,bapa/arith/fol_0000095.smt2,unsat,0.674533367,bapa/arith/fol_0000095.smt2,unsat,4.752156019
bapa/arith/fol_0000096.smt2,sat,0.413686752,benchmarks/bapa/arith/cvc5_bapa/fol_0000096.smt2,sat,0.118608952,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000096.smt2,SAT,0.228,bapa/arith/fol_0000096.smt2,sat,1.480971813,bapa/arith/fol_0000096.smt2,sat,0.804335117
bapa/arith/fol_0000097.smt2,unsat,0.468215942,benchmarks/bapa/arith/cvc5_bapa/fol_0000097.smt2,unsat,0.115262508,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000097.smt2,UNSAT,0.23,bapa/arith/fol_0000097.smt2,unsat,1.984647036,bapa/arith/fol_0000097.smt2,unsat,5.499219656
bapa/arith/fol_0000098.smt2,unsat,0.470690012,benchmarks/bapa/arith/cvc5_bapa/fol_0000098.smt2,unsat,0.118569374,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000098.smt2,UNSAT,0.243,bapa/arith/fol_0000098.smt2,unsat,0.753473759,bapa/arith/fol_0000098.smt2,unsat,7.352150679
bapa/arith/fol_0000099.smt2,sat,0.450362921,benchmarks/bapa/arith/cvc5_bapa/fol_0000099.smt2,sat,0.121697187,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000099.smt2,SAT,0.23,bapa/arith/fol_0000099.smt2,sat,1.404585838,bapa/arith/fol_0000099.smt2,sat,0.75932765
bapa/arith/fol_0000100.smt2,sat,0.456935883,benchmarks/bapa/arith/cvc5_bapa/fol_0000100.smt2,sat,0.12473321,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000100.smt2,SAT,0.223,bapa/arith/fol_0000100.smt2,sat,1.823907852,bapa/arith/fol_0000100.smt2,sat,0.788549423
bapa/arith/fol_0000101.smt2,sat,1.283203125,benchmarks/bapa/arith/cvc5_bapa/fol_0000101.smt2,sat,0.017717361,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000101.smt2,SAT,0.009,bapa/arith/fol_0000101.smt2,sat,1.176727533,bapa/arith/fol_0000101.smt2,sat,0.7204144
bapa/arith/fol_0000102.smt2,sat,0.593713999,benchmarks/bapa/arith/cvc5_bapa/fol_0000102.smt2,sat,0.126150131,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000102.smt2,SAT,0.229,bapa/arith/fol_0000102.smt2,sat,1.547340393,bapa/arith/fol_0000102.smt2,sat,0.8741045
bapa/arith/fol_0000103.smt2,sat,0.571181774,benchmarks/bapa/arith/cvc5_bapa/fol_0000103.smt2,sat,0.119795799,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000103.smt2,SAT,0.226,bapa/arith/fol_0000103.smt2,sat,1.557471752,bapa/arith/fol_0000103.smt2,sat,0.765575647
bapa/arith/fol_0000104.smt2,sat,0.203022003,benchmarks/bapa/arith/cvc5_bapa/fol_0000104.smt2,sat,0.120328665,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000104.smt2,SAT,0.222,bapa/arith/fol_0000104.smt2,sat,1.94877243,bapa/arith/fol_0000104.smt2,sat,0.728632927
bapa/arith/fol_0000105.smt2,sat,0.197631836,benchmarks/bapa/arith/cvc5_bapa/fol_0000105.smt2,sat,0.124726772,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000105.smt2,SAT,0.228,bapa/arith/fol_0000105.smt2,sat,1.461445093,bapa/arith/fol_0000105.smt2,sat,3.630959272
bapa/arith/fol_0000106.smt2,sat,0.442954063,benchmarks/bapa/arith/cvc5_bapa/fol_0000106.smt2,sat,0.122803926,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000106.smt2,SAT,0.231,bapa/arith/fol_0000106.smt2,sat,0.554894447,bapa/arith/fol_0000106.smt2,sat,0.834073544
bapa/arith/fol_0000107.smt2,unsat,0.172296047,benchmarks/bapa/arith/cvc5_bapa/fol_0000107.smt2,unsat,0.839912653,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000107.smt2,UNSAT,0.02,bapa/arith/fol_0000107.smt2,unsat,0.464247704,bapa/arith/fol_0000107.smt2,unsat,5.672798872
bapa/arith/fol_0000108.smt2,sat,0.989900827,benchmarks/bapa/arith/cvc5_bapa/fol_0000108.smt2,sat,0.067646265,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000108.smt2,SAT,0.187,bapa/arith/fol_0000108.smt2,sat,1.310395718,bapa/arith/fol_0000108.smt2,sat,1.429060221
bapa/arith/fol_0000109.smt2,sat,0.423665762,benchmarks/bapa/arith/cvc5_bapa/fol_0000109.smt2,sat,0.119143724,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000109.smt2,SAT,0.228,bapa/arith/fol_0000109.smt2,sat,1.391266108,bapa/arith/fol_0000109.smt2,sat,0.786813259
bapa/arith/fol_0000110.smt2,unsat,0.611566067,benchmarks/bapa/arith/cvc5_bapa/fol_0000110.smt2,unsat,0.118505239,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000110.smt2,UNSAT,0.216,bapa/arith/fol_0000110.smt2,unsat,0.678750277,bapa/arith/fol_0000110.smt2,unsat,5.871457815
bapa/arith/fol_0000111.smt2,unsat,0.164831638,benchmarks/bapa/arith/cvc5_bapa/fol_0000111.smt2,unsat,0.011255503,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000111.smt2,UNSAT,0.016,bapa/arith/fol_0000111.smt2,unsat,0.419580936,bapa/arith/fol_0000111.smt2,unsat,2.923922062
bapa/arith/fol_0000112.smt2,unsat,0.231291533,benchmarks/bapa/arith/cvc5_bapa/fol_0000112.smt2,unsat,0.116581917,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000112.smt2,UNSAT,0.542,bapa/arith/fol_0000112.smt2,unsat,0.721435547,bapa/arith/fol_0000112.smt2,unsat,3.524311543
bapa/arith/fol_0000113.smt2,sat,0.729929447,benchmarks/bapa/arith/cvc5_bapa/fol_0000113.smt2,sat,0.063336611,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000113.smt2,SAT,0.475,bapa/arith/fol_0000113.smt2,sat,1.950591564,bapa/arith/fol_0000113.smt2,sat,1.242377996
bapa/arith/fol_0000114.smt2,unsat,0.172055006,benchmarks/bapa/arith/cvc5_bapa/fol_0000114.smt2,unsat,0.011525393,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000114.smt2,UNSAT,0.018,bapa/arith/fol_0000114.smt2,unsat,0.526179075,bapa/arith/fol_0000114.smt2,unsat,2.657336235
bapa/arith/fol_0000115.smt2,unsat,0.164976597,benchmarks/bapa/arith/cvc5_bapa/fol_0000115.smt2,unsat,0.011500359,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000115.smt2,UNSAT,0.017,bapa/arith/fol_0000115.smt2,unsat,0.488474846,bapa/arith/fol_0000115.smt2,unsat,2.56971097
bapa/arith/fol_0000116.smt2,unsat,0.166372299,benchmarks/bapa/arith/cvc5_bapa/fol_0000116.smt2,unsat,0.011703968,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000116.smt2,UNSAT,0.023,bapa/arith/fol_0000116.smt2,unsat,0.524930477,bapa/arith/fol_0000116.smt2,unsat,8.510929346
bapa/arith/fol_0000117.smt2,sat,0.678281069,benchmarks/bapa/arith/cvc5_bapa/fol_0000117.smt2,sat,0.060166597,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000117.smt2,SAT,0.188,bapa/arith/fol_0000117.smt2,sat,1.173060417,bapa/arith/fol_0000117.smt2,sat,0.737346888
bapa/arith/fol_0000118.smt2,sat,0.179522514,benchmarks/bapa/arith/cvc5_bapa/fol_0000118.smt2,sat,0.119395971,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000118.smt2,SAT,0.216,bapa/arith/fol_0000118.smt2,sat,3.16262126,bapa/arith/fol_0000118.smt2,sat,0.86416173
bapa/arith/fol_0000119.smt2,unsat,0.58964467,benchmarks/bapa/arith/cvc5_bapa/fol_0000119.smt2,unsat,0.11699295,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000119.smt2,UNSAT,0.227,bapa/arith/fol_0000119.smt2,unsat,0.67774272,bapa/arith/fol_0000119.smt2,unsat,4.922399521
bapa/arith/fol_0000120.smt2,unsat,0.165105104,benchmarks/bapa/arith/cvc5_bapa/fol_0000120.smt2,unsat,0.011287212,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000120.smt2,UNSAT,0.018,bapa/arith/fol_0000120.smt2,unsat,0.4808321,bapa/arith/fol_0000120.smt2,unsat,2.897934437
bapa/card/fol_0000001.smt2,sat,0.837563276,benchmarks/bapa/card/cvc5_bapa/fol_0000001.smt2,sat,0.013445139,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000001.smt2,SAT,0.011,bapa/card/fol_0000001.smt2 ,sat,1.236551046,bapa/card/fol_0000001.smt2,sat,1.231314898
bapa/card/fol_0000002.smt2,sat,0.759903193,benchmarks/bapa/card/cvc5_bapa/fol_0000002.smt2,sat,0.013576031,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000002.smt2,SAT,0.011,bapa/card/fol_0000002.smt2 ,sat,1.267250776,bapa/card/fol_0000002.smt2,sat,1.319231272
bapa/card/fol_0000003.smt2,sat,0.617148161,benchmarks/bapa/card/cvc5_bapa/fol_0000003.smt2,sat,0.012915134,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000003.smt2,SAT,0.011,bapa/card/fol_0000003.smt2 ,sat,0.506278515,bapa/card/fol_0000003.smt2,sat,0.930557013
bapa/card/fol_0000004.smt2,sat,1.326921701,benchmarks/bapa/card/cvc5_bapa/fol_0000004.smt2,sat,0.060352802,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000004.smt2,SAT,0.01,bapa/card/fol_0000004.smt2 ,sat,2.22850275,bapa/card/fol_0000004.smt2,sat,1.221095324
bapa/card/fol_0000005.smt2,sat,0.664755106,benchmarks/bapa/card/cvc5_bapa/fol_0000005.smt2,sat,0.059652328,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000005.smt2,SAT,0.011,bapa/card/fol_0000005.smt2 ,sat,2.578572273,bapa/card/fol_0000005.smt2,sat,0.552821398
bapa/card/fol_0000006.smt2,sat,0.567477465,benchmarks/bapa/card/cvc5_bapa/fol_0000006.smt2,sat,0.060105085,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000006.smt2,SAT,0.011,bapa/card/fol_0000006.smt2 ,sat,1.878890753,bapa/card/fol_0000006.smt2,sat,0.800733089
bapa/card/fol_0000007.smt2,sat,0.82105875,benchmarks/bapa/card/cvc5_bapa/fol_0000007.smt2,sat,0.058335543,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000007.smt2,SAT,0.184,bapa/card/fol_0000007.smt2 ,sat,2.456139088,bapa/card/fol_0000007.smt2,sat,1.80506897
bapa/card/fol_0000008.smt2,sat,0.655787706,benchmarks/bapa/card/cvc5_bapa/fol_0000008.smt2,sat,0.059497356,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000008.smt2,SAT,0.01,bapa/card/fol_0000008.smt2 ,sat,1.821156263,bapa/card/fol_0000008.smt2,sat,0.796382666
bapa/card/fol_0000009.smt2,sat,0.791005611,benchmarks/bapa/card/cvc5_bapa/fol_0000009.smt2,sat,0.057343483,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000009.smt2,SAT,0.18,bapa/card/fol_0000009.smt2 ,sat,1.523801804,bapa/card/fol_0000009.smt2,sat,1.655678511
bapa/card/fol_0000010.smt2,sat,0.667458296,benchmarks/bapa/card/cvc5_bapa/fol_0000010.smt2,sat,0.063792229,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000010.smt2,SAT,0.181,bapa/card/fol_0000010.smt2 ,sat,1.478378057,bapa/card/fol_0000010.smt2,sat,0.695483685
bapa/card/fol_0000011.smt2,sat,0.676119328,benchmarks/bapa/card/cvc5_bapa/fol_0000011.smt2,sat,0.061859846,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000011.smt2,SAT,0.326,bapa/card/fol_0000011.smt2 ,sat,2.744170189,bapa/card/fol_0000011.smt2,sat,0.927489996
bapa/card/fol_0000012.smt2,sat,0.670462847,benchmarks/bapa/card/cvc5_bapa/fol_0000012.smt2,sat,0.060472727,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000012.smt2,SAT,0.475,bapa/card/fol_0000012.smt2 ,sat,2.282245636,bapa/card/fol_0000012.smt2,sat,0.861690521
bapa/card/fol_0000013.smt2,sat,0.59122014,benchmarks/bapa/card/cvc5_bapa/fol_0000013.smt2,sat,0.060076475,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000013.smt2,SAT,0.012,bapa/card/fol_0000013.smt2 ,sat,0.466986418,bapa/card/fol_0000013.smt2,sat,1.539251089
bapa/card/fol_0000014.smt2,sat,0.161024094,benchmarks/bapa/card/cvc5_bapa/fol_0000014.smt2,sat,0.059150219,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000014.smt2,SAT,0.01,bapa/card/fol_0000014.smt2 ,sat,0.771250486,bapa/card/fol_0000014.smt2,sat,0.565951109
bapa/card/fol_0000015.smt2,sat,0.968511343,benchmarks/bapa/card/cvc5_bapa/fol_0000015.smt2,sat,0.063306808,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000015.smt2,SAT,0.014,bapa/card/fol_0000015.smt2 ,sat,0.534413815,bapa/card/fol_0000015.smt2,sat,1.116243362
bapa/card/fol_0000016.smt2,sat,0.85265851,benchmarks/bapa/card/cvc5_bapa/fol_0000016.smt2,sat,0.058362961,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000016.smt2,SAT,0.011,bapa/card/fol_0000016.smt2 ,sat,2.440607786,bapa/card/fol_0000016.smt2,sat,1.369576454
bapa/card/fol_0000017.smt2,sat,0.528079748,benchmarks/bapa/card/cvc5_bapa/fol_0000017.smt2,sat,0.062740326,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000017.smt2,SAT,0.009,bapa/card/fol_0000017.smt2 ,sat,1.233766556,bapa/card/fol_0000017.smt2,sat,0.845202923
bapa/card/fol_0000018.smt2,sat,0.935570955,benchmarks/bapa/card/cvc5_bapa/fol_0000018.smt2,sat,0.06115222,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000018.smt2,SAT,0.01,bapa/card/fol_0000018.smt2 ,sat,1.9055655,bapa/card/fol_0000018.smt2,sat,1.042990446
bapa/card/fol_0000019.smt2,sat,0.767495871,benchmarks/bapa/card/cvc5_bapa/fol_0000019.smt2,sat,0.063507795,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000019.smt2,SAT,0.185,bapa/card/fol_0000019.smt2 ,sat,4.582928658,bapa/card/fol_0000019.smt2,sat,1.133655548
bapa/card/fol_0000020.smt2,sat,0.170593023,benchmarks/bapa/card/cvc5_bapa/fol_0000020.smt2,sat,0.059348345,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000020.smt2,SAT,0.336,bapa/card/fol_0000020.smt2 ,sat,2.34173727,bapa/card/fol_0000020.smt2,sat,0.920508862
bapa/card/fol_0000021.smt2,unsat,0.165035248,benchmarks/bapa/card/cvc5_bapa/fol_0000021.smt2,unsat,0.010775089,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000021.smt2,UNSAT,0.037,bapa/card/fol_0000021.smt2 ,unsat,0.512333632,bapa/card/fol_0000021.smt2,unsat,5.212866783
bapa/card/fol_0000022.smt2,sat,0.404261589,benchmarks/bapa/card/cvc5_bapa/fol_0000022.smt2,sat,0.060818195,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000022.smt2,SAT,0.183,bapa/card/fol_0000022.smt2 ,sat,1.152194977,bapa/card/fol_0000022.smt2,sat,0.888997793
bapa/card/fol_0000023.smt2,unsat,0.165892601,benchmarks/bapa/card/cvc5_bapa/fol_0000023.smt2,unsat,0.01104188,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000023.smt2,UNSAT,0.017,bapa/card/fol_0000023.smt2 ,unsat,0.471539259,bapa/card/fol_0000023.smt2,unsat,3.614294529
bapa/card/fol_0000024.smt2,sat,0.65723896,benchmarks/bapa/card/cvc5_bapa/fol_0000024.smt2,sat,0.065743923,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000024.smt2,SAT,0.183,bapa/card/fol_0000024.smt2 ,sat,2.12033534,bapa/card/fol_0000024.smt2,sat,1.193086386
bapa/card/fol_0000025.smt2,sat,0.165690184,benchmarks/bapa/card/cvc5_bapa/fol_0000025.smt2,sat,0.011778116,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000025.smt2,SAT,0.011,bapa/card/fol_0000025.smt2 ,sat,0.590932369,bapa/card/fol_0000025.smt2,sat,1.006940842
bapa/card/fol_0000026.smt2,sat,0.382984161,benchmarks/bapa/card/cvc5_bapa/fol_0000026.smt2,sat,0.013353586,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000026.smt2,SAT,0.009,bapa/card/fol_0000026.smt2 ,sat,7.220049143,bapa/card/fol_0000026.smt2,sat,0.971992731
bapa/card/fol_0000027.smt2,sat,0.164352417,benchmarks/bapa/card/cvc5_bapa/fol_0000027.smt2,sat,0.014652967,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000027.smt2,SAT,0.011,bapa/card/fol_0000027.smt2 ,sat,1.667675257,bapa/card/fol_0000027.smt2,sat,0.923429489
bapa/card/fol_0000028.smt2,unsat,0.482862234,benchmarks/bapa/card/cvc5_bapa/fol_0000028.smt2,unsat,0.115192652,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000028.smt2,UNSAT,0.215,bapa/card/fol_0000028.smt2 ,unsat,0.68453002,bapa/card/fol_0000028.smt2,unsat,6.927735329
bapa/card/fol_0000029.smt2,sat,0.532571793,benchmarks/bapa/card/cvc5_bapa/fol_0000029.smt2,sat,0.12024188,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000029.smt2,SAT,0.22,bapa/card/fol_0000029.smt2 ,sat,1.508388519,bapa/card/fol_0000029.smt2,sat,0.699658155
bapa/card/fol_0000030.smt2,unsat,0.158925056,benchmarks/bapa/card/cvc5_bapa/fol_0000030.smt2,unsat,0.010989189,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000030.smt2,UNSAT,0.02,bapa/card/fol_0000030.smt2 ,unsat,0.491461754,bapa/card/fol_0000030.smt2,unsat,3.718636513
bapa/card/fol_0000031.smt2,sat,0.639919281,benchmarks/bapa/card/cvc5_bapa/fol_0000031.smt2,sat,0.062046289,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000031.smt2,SAT,0.011,bapa/card/fol_0000031.smt2 ,sat,0.528685093,bapa/card/fol_0000031.smt2,sat,0.62377882
